X,Результаты модуля (RealMathModule),Результаты модуля (IterMathModule)
-5.3499,-2785.1718755497495,-2785.1720036888855
-5.3488,-2806.2203164148573,-2806.2204411560056
-5.3477,-2826.8029445003476,-2826.803065908
-5.3466,-2846.928452482578,-2846.9285706197165
-5.3454999999999995,-2866.605400833891,-2866.6055157619867
-5.3444,-2885.84221988772,-2885.8423316667804
-5.3433,-2904.6472118735546,-2904.6473205621755
-5.3422,-2923.0285529219213,-2923.0286585772833
-5.3411,-2940.994295040182,-2940.994397718131
-5.34,-2958.552368059296,-2958.552467814343
-5.3389,-2975.710581552226,-2975.7106784375983
-5.3378,-2992.4766267244127,-2992.4767207920513
-5.3367,-3008.858078276555,-3008.8581695772227
-5.3356,-3024.862396240504,-3024.8624848237005
-5.3345,-3040.4969277882547,-3040.4970137023747
-5.3334,-3055.768909014917,-3055.768992307174
-5.3323,-3070.685466695676,-3070.685547412176
-5.3312,-3085.253620017469,-3085.2536982032357
-5.3301,-3099.4802822855463,-3099.480357984579
-5.329,-3113.3722626055387,-3113.3723358607135
-5.3279,-3126.9362675411085,-3126.936338394393
-5.3268,-3140.1789027480368,-3140.1789712403665
-5.3257,-3153.1066745846456,-3153.1067407560154
-5.3246,-3165.725991699236,-3165.726055588681
-5.3235,-3178.0431665947713,-3178.043228240432
-5.3224,-3190.0644171712925,-3190.064476610412
-5.3213,-3201.795868246326,-3201.7959255152837
-5.3202,-3213.2435530536095,-3213.243608187953
-5.3191,-3224.4134147206737,-3224.4134677550833
-5.318,-3235.3113077253083,-3235.3113586937125
-5.3169,-3245.9429993316385,-3245.9430482671196
-5.3158,-3256.3141710058253,-3256.3142179407387
-5.3147,-3266.43041981181,-3266.43046477778
-5.3136,-3276.297259787611,-3276.2973028154997
-5.3125,-3285.9201233021627,-3285.9201644221143
-5.3114,-3295.304362393306,-3295.3044016348044
-5.3103,-3304.4552500871146,-3304.4552874789492
-5.3092,-3313.3779816988535,-3313.378017269144
-5.3081,-3322.0776761158436,-3322.07770989209
-5.307,-3330.55937706274,-3330.559409071803
-5.3059,-3338.8280543492433,-3338.828084617371
-5.3048,-3346.888605100643,-3346.8886336534993
-5.3037,-3354.745854971549,-3354.7458818342147
-5.3026,-3362.404559343078,-3362.4045845400615
-5.3015,-3369.869404503655,-3369.869428058916
-5.3004,-3377.1450088137835,-3377.1450307507484
-5.2993,-3384.235923855164,-3384.2359441967187
-5.2982,-3391.146635564184,-3391.146654332721
-5.2971,-3397.8815653503107,-3397.8815825677325
-5.296,-3404.4450711994764,-3404.4450868871722
-5.2949,-3410.84144876271,-3410.8414629416648
-5.2938,-3417.0749324304797,-3417.0749451211127
-5.2927,-3423.149696392577,-3423.149707614973
-5.2916,-3429.0698556843663,-3429.0698654581174
-5.2905,-3434.839467219162,-3434.839475563427
-5.2894,-3440.4625308070904,-3440.4625377406487
-5.2883,-3445.942990160943,-3445.9429957021666
-5.2872,-3451.2847338888473,-3451.2847380557014
-5.2861,-3456.491596474337,-3456.49159928444
-5.285,-3461.567359243861,-3461.5673607144427
-5.2839,-3466.5157513219706,-3466.515751469915
-5.2828,-3471.3404505745184,-3471.3404494163374
-5.2817,-3476.045084539984,-3476.04508209189
-5.2806,-3480.6332313492367,-3480.633227627095
-5.2795,-3485.108420633862,-3485.1084156532165
-5.2783999999999995,-3489.474134423293,-3489.4741281994025
-5.2773,-3493.7338080310947,-3493.7338005789
-5.2762,-3497.890830930375,-3497.890822264544
-5.2751,-3501.9485476187283,-3501.948537753631
-5.274,-3505.9102584728566,-3505.9102474225965
-5.2729,-3509.7792205930136,-3509.7792083714635
-5.2718,-3513.5586486376046,-3513.5586352583477
-5.2707,-3517.251715648021,-3517.251701124401
-5.2696,-3520.861553863948,-3520.8615382090998
-5.2684999999999995,-3524.3912555294105,-3524.391238756214
-5.2674,-3527.843873689704,-3527.8438558108364
-5.2663,-3531.222422979265,-3531.2224040071956
-5.2652,-3534.529880401007,-3534.5298603479837
-5.2641,-3537.769186096983,-3537.769164975078
-5.263,-3540.9432441107447,-3540.9432219318446
-5.2619,-3544.0549231415425,-3544.054899917334
-5.2608,-3547.107057290521,-3547.107033032526
-5.2597,-3550.1024467991774,-3550.102421518798
-5.2585999999999995,-3553.043858780216,-3553.04383248862
-5.2575,-3555.934027940888,-3555.93400064917
-5.2564,-3558.7756572992716,-3558.7756290183543
-5.2553,-3561.5714188933516,-3561.5713896340135
-5.2542,-3564.3239544832395,-3564.3239242561667
-5.2531,-3567.0358762468345,-3567.035845062547
-5.252,-3569.7097674687543,-3569.709735337705
-5.2509,-3572.34818322315,-3572.348150155666
-5.2498,-3574.9536510501957,-3574.9536170565248
-5.2486999999999995,-3577.5286716266955,-3577.5286367169924
-5.2476,-3580.0757194308044,-3580.0756836151268
-5.2465,-3582.5972434011937,-3582.5972066895483
-5.2454,-3585.0956675907278,-3585.095629993017
-5.2443,-3587.5733918147757,-3587.5733533408834
-5.2432,-3590.0327922945785,-3590.032752954313
-5.2421,-3592.4762222955223,-3592.4761820986573
-5.241,-3594.906012760763,-3594.90597171702
-5.2399000000000004,-3597.3244729401144,-3597.324431059212
-5.2387999999999995,-3599.733891014736,-3599.733848306342
-5.2377,-3602.1365347173346,-3602.136491191105
-5.2366,-3604.534651948424,-3604.534607614008
-5.2355,-3606.930471388714,-3606.9304262557694
-5.2344,-3609.326203107639,-3609.3261571858116
-5.2333,-3611.7240391684513,-3611.7239924674122
-5.2322,-3614.1261542298616,-3614.126106759305
-5.2311,-3616.5347061445095,-3616.5346579141387
-5.23,-3618.951836554316,-3618.951787573907
-5.2289,-3621.3796714831456,-3621.3796217624867
-5.2278,-3623.8203219265433,-3623.820271475465
-5.2267,-3626.2758844391424,-3626.2758332675526
-5.2256,-3628.748441719655,-3628.7483898375476
-5.2245,-3631.2400631937658,-3631.2400106111736
-5.2234,-3633.752805594911,-3633.7527523219587
-5.2223,-3636.288713543427,-3636.2886595903415
-5.2212,-3638.849820123912,-3638.8497655010237
-5.2201,-3641.438147461302,-3641.4380921790257
-5.219,-3644.05570729548,-3644.055651364367
-5.2179,-3646.7045015550775,-3646.7044449857935
-5.2168,-3649.3865229301045,-3649.3864657334457
-5.2157,-3652.1037554440572,-3652.10369763098
-5.2146,-3654.8581750254434,-3654.8581166070303
-5.2135,-3657.6517500789905,-3657.6516910664955
-5.2124,-3660.486442056664,-3660.4863824615127
-5.2113,-3663.3642060288166,-3663.364145862624
-5.2102,-3666.28699125556,-3666.2869305301165
-5.2091,-3669.256741758537,-3669.2566804858375
-5.208,-3672.2753968933866,-3672.2753350856165
-5.2069,-3675.3448919230404,-3675.344829592616
-5.2058,-3678.467158592063,-3678.4670957516564
-5.2047,-3681.6441257023075,-3681.64406236477
-5.2036,-3684.877719689882,-3684.877655868384
-5.2025,-3688.1698652040236,-3688.1698009119486
-5.2014,-3691.5224856876303,-3691.5224209386524
-5.2003,-3694.9375039600923,-3694.9374387681605
-5.1992,-3698.416842802326,-3698.4167771817156
-5.1981,-3701.962425544456,-3701.962359509692
-5.197,-3705.5761766561686,-3705.576110222152
-5.1959,-3709.2600223402474,-3709.2599555221987
-5.1948,-3713.0158911291896,-3713.0158239426496
-5.1937,-3716.845714485418,-3716.8456469463267
-5.1926,-3720.751427405182,-3720.751359529805
-5.1915,-3724.734969026449,-3724.7349008314773
-5.1904,-3728.7982832410366,-3728.7982147435314
-5.1893,-3732.943319311211,-3732.9432505286713
-5.1882,-3737.1720324910484,-3737.17196344141
-5.1871,-3741.4863846528315,-3741.48631535444
-5.186,-3745.888344918685,-3745.888275390369
-5.1849,-3750.379890297799,-3750.379820558866
-5.1838,-3754.9630063294844,-3754.9629363997155
-5.1827,-3759.639687732409,-3759.6396176321273
-5.1815999999999995,-3764.411939060157,-3764.411868810189
-5.1805,-3769.281775363627,-3769.281704985358
-5.1794,-3774.251222860383,-3774.251152375736
-5.1783,-3779.3223196113167,-3779.3222490428166
-5.1772,-3784.497116205121,-3784.4970455758944
-5.1761,-3789.7776764505606,-3789.77760578433
-5.175,-3795.166078077179,-3795.1660073983476
-5.1739,-3800.664413444675,-3800.6643427782788
-5.1728,-3806.274790261165,-3806.274719632949
-5.1716999999999995,-3811.9993323110093,-3811.999261747387
-5.1706,-3817.8401801921805,-3817.8401097203127
-5.1695,-3823.7994920638284,-3823.7994217116375
-5.1684,-3829.879444404364,-3829.8793742005128
-5.1673,-3836.0822327803053,-3836.082162754307
-5.1662,-3842.410072626604,-3842.4100028087455
-5.1651,-3848.865200038404,-3848.865130459867
-5.164,-3855.449872575178,-3855.449803268006
-5.1629,-3862.166370077269,-3862.166301074391
-5.1617999999999995,-3869.016995495393,-3869.0169268306877
-5.1607,-3876.004075733725,-3876.004007442046
-5.1596,-3883.129962506814,-3883.129894623985
-5.1585,-3890.3970332108966,-3890.3969657737744
-5.1574,-3897.8076918101287,-3897.8076248566363
-5.1563,-3905.364369738192,-3905.364303307342
-5.1552,-3913.0695268158147,-3913.069460947726
-5.1541,-3920.925652184785,-3920.925586920731
-5.153,-3928.935265258839,-3928.9352006413214
-5.1518999999999995,-3937.1009166922768,-3937.1008527649906
-5.1508,-3945.425189366549,-3945.42512617447
-5.1497,-3953.9106993957075,-3953.910636985139
-5.1486,-3962.5600971510917,-3962.560035569654
-5.1475,-3971.3760683060427,-3971.3760076027656
-5.1464,-3980.3613349012207,-3980.36127512656
-5.1453,-3989.5186564312075,-3989.518658998679
-5.1442,-3998.850830953044,-3998.8508334647845
-5.1431,-4008.3606962174995,-4008.360698674156
-5.1419999999999995,-4018.0511308236155,-4018.051133225842
-5.1409,-4027.925055397538,-4027.9250577459416
-5.1398,-4037.9854337961865,-4037.985436091309
-5.1387,-4048.2352743364877,-4048.2352765788687
-5.1376,-4058.677631051388,-4058.6776332415116
-5.1365,-4069.315604972959,-4069.315607111287
-5.1354,-4080.1523454438984,-4080.152347530823
-5.1343,-4091.191051457945,-4091.191053493844
-5.1332,-4102.434973030513,-4102.434975015735
-5.1321,-4113.887412600154,-4113.887414534978
-5.131,-4125.5517264619375,-4125.5517283466315
-5.1299,-4137.431326233892,-4137.431328068682
-5.1288,-4149.529680357283,-4149.529682142339
-5.1277,-4161.850315632014,-4161.850317367473
-5.1266,-4174.396818788159,-4174.3968204741195
-5.1255,-4187.1728380946815,-4187.172839731217
-5.1244,-4200.182085006793,-4200.182086593921
-5.1233,-4213.428335852695,-4213.4283373903945
-5.1222,-4226.9154335615185,-4226.91543504972
-5.1211,-4240.647289433152,-4240.647290871793
-5.12,-4254.627884951884,-4254.627886340781
-5.1189,-4268.86127364464,-4268.861274983614
-5.1178,-4283.351582985733,-4283.3515842745655
-5.1167,-4298.103016349298,-4298.103017587687
-5.1156,-4313.119855010996,-4313.119856198629
-5.1145,-4328.406460200494,-4328.406461337038
-5.1134,-4343.967275206559,-4343.967276291581
-5.1123,-4359.806827536056,-4359.806828569096
-5.1112,-4375.929731128824,-4375.929732109398
-5.1101,-4392.340688630243,-4392.34068955777
-5.109,-4409.044493723128,-4409.044494597017
-5.1079,-4426.0460335209455,-4426.046034340559
-5.1068,-4443.350291024443,-4443.350291789057
-5.1057,-4460.962347643408,-4460.962348352273
-5.1046,-4478.88738578605,-4478.887386438341
-5.1035,-4497.130691517674,-4497.130692112557
-5.1024,-4515.697657291621,-4515.697657828148
-5.1013,-4534.593784753773,-4534.593785230985
-5.1002,-4553.824687624145,-4553.824688040979
-5.0991,-4573.396094657083,-4573.396095012448
-5.098,-4593.313852683313,-4593.313852976064
-5.0969,-4613.583929736129,-4613.583929965015
-5.0958,-4634.212418264503,-4634.212418428273
-5.0947,-4655.205538436266,-4655.205538533527
-5.0936,-4676.569641533742,-4676.569641563098
-5.0925,-4698.311213445611,-4698.311213405563
-5.0914,-4720.43687825741,-4720.436878146407
-5.0903,-4742.953401944579,-4742.9534017609385
-5.0892,-4765.867696170944,-4765.867695912987
-5.0881,-4789.186822196602,-4789.186821862521
-5.087,-4812.917994898434,-4812.917994486352
-5.0859,-4837.068586907263,-4837.068586415219
-5.0847999999999995,-4861.646132865516,-4861.646132291457
-5.0837,-4886.658333809339,-4886.658333151169
-5.0826,-4912.113061679652,-4912.113060935137
-5.0815,-4938.018363965925,-4938.0183631327145
-5.0804,-4964.382468487824,-4964.38246756353
-5.0793,-4991.213788319007,-4991.213787301136
-5.0782,-5018.520926858143,-5018.520925744045
-5.0771,-5046.3126830517995,-5046.312681838765
-5.076,-5074.598056774979,-5074.5980554601865
-5.0748999999999995,-5103.3862543742825,-5103.386252954792
-5.0738,-5132.686694379513,-5132.686692852109
-5.0727,-5162.509013389019,-5162.5090117506625
-5.0716,-5192.86307213638,-5192.863070383763
-5.0705,-5223.758961742474,-5223.758959872144
-5.0694,-5255.207010161125,-5255.207008169562
-5.0683,-5287.21778882457,-5287.217786708027
-5.0672,-5319.802119495517,-5319.802117250157
-5.0661,-5352.9710813336005,-5352.971078955443
-5.0649999999999995,-5386.7360181832955,-5386.736015668183
-5.0639,-5421.108546091477,-5421.108543435115
-5.0628,-5456.100561062913,-5456.100558260821
-5.0617,-5491.7242470615465,-5491.724244109092
-5.0606,-5527.9920842672545,-5527.992081159632
-5.0595,-5564.916857596637,-5564.916854328872
-5.0584,-5602.511665497675,-5602.5116620645595
-5.0573,-5640.789929027846,-5640.789925424025
-5.0562,-5679.765401226569,-5679.765397446448
-5.0550999999999995,-5719.45217679203,-5719.452172829854
-5.054,-5759.864702074069,-5759.864697923841
-5.0529,-5801.01778539444,-5801.017781049933
-5.0518,-5842.926607706526,-5842.926603161279
-5.0507,-5885.606733607139,-5885.606728854468
-5.0496,-5929.074122713481,-5929.074117746443
-5.0485,-5973.345141418807,-5973.345136230203
-5.0474,-6018.4365750408415,-6018.4365696232
-5.0463,-6064.365640377829,-6064.365634723412
-5.0451999999999995,-6111.149998687628,-6111.149992788392
-5.0441,-6158.807769105348,-6158.807762952956
-5.043,-6207.35754251697,-6207.35753610277
-5.0419,-6256.818395905289,-6256.818389220287
-5.0408,-6307.209907187096,-6307.209900222045
-5.0397,-6358.552170559968,-6358.552163305166
-5.0386,-6410.865812378211,-6410.865804823665
-5.0375,-6464.172007578702,-6464.171999714018
-5.0364,-6518.492496677456,-6518.49248849184
-5.035299999999999,-6573.849603359819,-6573.849594842124
-5.0342,-6630.266252686341,-6630.266243824929
-5.0331,-6687.76598993994,-6687.765980722776
-5.032,-6746.373000137928,-6746.372990552507
-5.0309,-6806.112128236492,-6806.112118269871
-5.0298,-6867.008900054351,-6867.008889693009
-5.0287,-6929.0895439441665,-6929.0895331741995
-5.0276,-6992.381013242065,-6992.381002048899
-5.0265,-7056.911009525643,-7056.910997894283
-5.0254,-7122.708006714105,-7122.707994628871
-5.0243,-7189.8012760430065,-7189.801263487699
-5.0232,-7258.220911950556,-7258.220898908305
-5.0221,-7327.9978589116245,-7327.9978453649155
-5.021,-7399.163939258537,-7399.163925189218
-5.0199,-7471.751882028971,-7471.751867418158
-5.0188,-7545.79535288319,-7545.795337711267
-5.0177,-7621.328985135177,-7621.328969381802
-5.0166,-7698.388411943178,-7698.388395587161
-5.0155,-7777.01029970892,-7777.010282728319
-5.0144,-7857.232382734884,-7857.23236510684
-5.0133,-7939.093499193487,-7939.093480894241
-5.0122,-8022.633628462923,-8022.633609467857
-5.0111,-8107.893929887697,-8107.893797653339
-5.01,-8194.916783024084,-8194.91665206798
-5.0089,-8283.745829434516,-8283.74569969263
-5.0078,-8374.426016096355,-8374.425887504387
-5.0067,-8467.00364049543,-8467.003512988435
-5.0056,-8561.526397476448,-8561.526270988963
-5.0045,-8658.043427926497,-8658.043302392465
-5.0034,-8756.605369371908,-8756.605244724535
-5.0023,-8857.264408571857,-8857.26428474356
-5.0012,-8960.074336196054,-8960.074213118496
-5.0001,-9065.090603679224,-9065.090481283087
-4.999,-9172.370382347855,-9172.370260562924
-4.9979,-9281.972624920909,-9281.97250367585
-4.9968,-9393.958129489907,-9393.95800871223
-4.9957,-9508.3896060906,-9508.389485706613
-4.9946,-9625.33174598093,-9625.331625915695
-4.9935,-9744.851293750236,-9744.851173927387
-4.9924,-9867.017122386209,-9867.01700272783
-4.9913,-9991.900311435233,-9991.900191861838
-4.9902,-10119.574228398065,-10119.574108828505
-4.9891,-10250.114613509242,-10250.114493860558
-4.9879999999999995,-10383.599668056786,-10383.599548244076
-4.9869,-10520.11014640596,-10520.110026342287
-4.9858,-10659.729451901221,-10659.729331497545
-4.9847,-10802.543736825248,-10802.543615990191
-4.9836,-10948.64200660857,-10948.6418852484
-4.9825,-11098.11622848889,-11098.116106507272
-4.9814,-11251.061444831363,-11251.061322129315
-4.9803,-11407.575891332395,-11407.575767807964
-4.9792,-11567.76112033992,-11567.760995888295
-4.9780999999999995,-11731.722129536924,-11731.722004049998
-4.977,-11899.567496246478,-11899.567369612863
-4.9759,-12071.409517631742,-12071.409389736427
-4.9748,-12247.364357076636,-12247.36422780102
-4.9737,-12427.552197051898,-12427.552066273238
-4.9726,-12612.097398783291,-12612.097266374883
-4.9715,-12801.128669059863,-12801.128534890573
-4.9704,-12994.779234534535,-12994.77909846863
-4.9693,-13193.1870238925,-13193.18688578938
-4.9681999999999995,-13396.494858280099,-13396.494717994005
-4.9671,-13604.8506504102,-13604.8505077902
-4.966,-13818.407612784058,-13818.407467673193
-4.9649,-14037.32447548893,-14037.324327724664
-4.9638,-14261.765714065423,-14261.765563478682
-4.9627,-14491.901787956182,-14491.901634371425
-4.9616,-14727.909390083805,-14727.909233318398
-4.9605,-14969.971708132896,-14969.971547997024
-4.9594000000000005,-15218.27869814509,-15218.278534441124
-4.9582999999999995,-15473.027371071883,-15473.027203594045
-4.9572,-15734.422092961433,-15734.421921495532
-4.9561,-16002.674899507349,-16002.674723830052
-4.955,-16278.005825709668,-16278.00564558809
-4.9539,-16560.64325146315,-16560.643066654597
-4.9528,-16850.824263920655,-16850.824074171804
-4.9517,-17148.79503753531,-17148.79484258178
-4.9506,-17454.81123273814,-17454.81103230388
-4.9495000000000005,-17769.138414262896,-17769.13820805943
-4.9483999999999995,-18092.052490193568,-18092.052277919538
-4.9473,-18423.84017286639,-18423.839954206807
-4.9462,-18764.799462842948,-18764.799237468404
-4.9451,-19115.24015721942,-19115.239924785434
-4.944,-19475.484383641433,-19475.484143787216
-4.9429,-19845.867161455746,-19845.866913803908
-4.9418,-20226.736991531507,-20226.73673568677
-4.9407,-20618.45647637109,-20618.456211919223
-4.9396,-21021.402972234915,-21021.40269874211
-4.9384999999999994,-21435.969275112388,-21435.968992123853
-4.9374,-21862.56434247784,-21862.564049516655
